Date,Open,High,Low,Close,Volume
5/6/2016 23:58:00,#N/A,#N/A,#N/A,30787.07214,#N/A
5/9/2016 23:58:00,#N/A,#N/A,#N/A,30969.21936,#N/A
5/10/2016 23:58:00,#N/A,#N/A,#N/A,30185.03148,#N/A
5/11/2016 23:58:00,#N/A,#N/A,#N/A,30256.95267,#N/A
5/12/2016 23:58:00,#N/A,#N/A,#N/A,30470.49648,#N/A
5/13/2016 23:58:00,#N/A,#N/A,#N/A,30638.862,#N/A
5/16/2016 23:58:00,#N/A,#N/A,#N/A,30472.2625,#N/A
5/17/2016 23:58:00,#N/A,#N/A,#N/A,30370.77692,#N/A
5/18/2016 23:58:00,#N/A,#N/A,#N/A,30595.4096,#N/A
5/19/2016 23:58:00,#N/A,#N/A,#N/A,29580.56726,#N/A
5/20/2016 23:58:00,#N/A,#N/A,#N/A,30047.05995,#N/A
5/22/2016 23:58:00,#N/A,#N/A,#N/A,29833.32904,#N/A
5/23/2016 23:58:00,#N/A,#N/A,#N/A,30059.55016,#N/A
5/24/2016 23:58:00,#N/A,#N/A,#N/A,30239.32049,#N/A
5/25/2016 23:58:00,#N/A,#N/A,#N/A,30387.08296,#N/A
5/26/2016 23:58:00,#N/A,#N/A,#N/A,30462.06138,#N/A
5/27/2016 23:58:00,#N/A,#N/A,#N/A,31586.40048,#N/A
5/29/2016 23:58:00,#N/A,#N/A,#N/A,35202.34528,#N/A
5/30/2016 23:58:00,#N/A,#N/A,#N/A,35751.67915,#N/A
5/31/2016 23:58:00,#N/A,#N/A,#N/A,35722.51954,#N/A
6/1/2016 23:58:00,#N/A,#N/A,#N/A,36062.12184,#N/A
6/2/2016 23:58:00,#N/A,#N/A,#N/A,36194.34804,#N/A
6/3/2016 23:58:00,#N/A,#N/A,#N/A,38269.18,#N/A
6/6/2016 23:58:00,#N/A,#N/A,#N/A,39196.82277,#N/A
6/7/2016 23:58:00,#N/A,#N/A,#N/A,38703.17873,#N/A
6/8/2016 23:58:00,#N/A,#N/A,#N/A,38789.2971,#N/A
6/9/2016 23:58:00,#N/A,#N/A,#N/A,38540.25786,#N/A
6/10/2016 23:58:00,#N/A,#N/A,#N/A,38848.85294,#N/A
6/13/2016 23:58:00,#N/A,#N/A,#N/A,47411.39554,#N/A
6/14/2016 23:58:00,#N/A,#N/A,#N/A,46095.7651,#N/A
6/15/2016 23:58:00,#N/A,#N/A,#N/A,46869.27094,#N/A
6/16/2016 23:58:00,#N/A,#N/A,#N/A,51810.23632,#N/A
