Date,Open,High,Low,Close,Volume
1/27/2012 23:58:00,2456.25,2456.25,2456.25,2456.25,169927
1/30/2012 23:58:00,2462,2462,2462,2462,182360
1/31/2012 23:58:00,2464.25,2464.25,2464.25,2464.25,271817
2/1/2012 23:58:00,2487.5,2487.5,2487.5,2487.5,206687
2/2/2012 23:58:00,2491.5,2491.5,2491.5,2491.5,191477
2/3/2012 23:58:00,2523,2523,2523,2523,168420
2/6/2012 23:58:00,2525.75,2525.75,2525.75,2525.75,156417
2/7/2012 23:58:00,2529.25,2529.25,2529.25,2529.25,176247
2/8/2012 23:58:00,2544.75,2544.75,2544.75,2544.75,198952
2/9/2012 23:58:00,2561,2561,2561,2561,244811
2/10/2012 23:58:00,2548.5,2548.5,2548.5,2548.5,228662
2/13/2012 23:58:00,2567.75,2567.75,2567.75,2567.75,165757
2/14/2012 23:58:00,2567.5,2577.5,2553.25,2576,190836
2/15/2012 23:58:00,2577,2600.5,2552.5,2557.5,372094
2/16/2012 23:58:00,2593.5,2593.5,2593.5,2593.5,306893
2/17/2012 23:58:00,2593.25,2597.5,2572,2582,198713
2/20/2012 23:58:00,2593.75,2599.75,2584.25,2582,15819
2/21/2012 23:58:00,2593.75,2601.75,2574.25,2591,187245
2/22/2012 23:58:00,2590.25,2600.5,2575.25,2578.75,186677
2/23/2012 23:58:00,2579,2602,2569.25,2600.75,229551
2/24/2012 23:58:00,2600.25,2609.5,2598,2601.5,147647
2/27/2012 23:58:00,2602.5,2616.75,2578.75,2608,209203
2/28/2012 23:58:00,2609.5,2635,2607.5,2632,199721
2/29/2012 23:58:00,2632.25,2645.25,2614.25,2623,258510
3/1/2012 23:58:00,2623.75,2646.25,2616.5,2643.25,257365
3/2/2012 23:58:00,2644.5,2650,2632.75,2643.5,179764
3/5/2012 23:58:00,2639.75,2645,2605.5,2616,223081
3/6/2012 23:58:00,2615.75,2617.5,2575,2589.5,285518
3/7/2012 23:58:00,2589.75,2614.5,2588.25,2608.75,260566
3/8/2012 23:58:00,2608,2644.25,2604.5,2637.75,286625
3/9/2012 23:58:00,2637.5,2652.5,2631.5,2648.5,126463
3/12/2012 23:58:00,2649.25,2652.5,2635.25,2651.5,122331
3/13/2012 23:58:00,2650.5,2700.5,2649.75,2697.75,147067
3/14/2012 23:58:00,2697.5,2717.5,2690.25,2706.25,86540
3/15/2012 23:58:00,2705,2717.25,2697,2711.75,304394
3/16/2012 23:58:00,2711.25,2720,2702.75,2709,189850
3/19/2012 23:58:00,2708.5,2735,2700.25,2727.75,229820
3/20/2012 23:58:00,2729.25,2738,2707.25,2735.5,212356
3/21/2012 23:58:00,2736.25,2748.5,2730,2735.25,210535
3/22/2012 23:58:00,2734.75,2740.75,2715.5,2731.25,233139
3/23/2012 23:58:00,2732.5,2746.5,2710.75,2728.75,198235
