Date,Open,High,Low,Close,Volume
3/30/1990 17:30:00,1971.79,1971.79,1971.79,1971.79,0
4/2/1990 17:30:00,1947.18,1947.18,1947.18,1947.18,0
4/3/1990 17:30:00,1985.55,1985.55,1985.55,1985.55,0
4/4/1990 17:30:00,2001.49,2001.49,2001.49,2001.49,0
4/5/1990 17:30:00,2028.06,2028.06,2028.06,2028.06,0
4/6/1990 17:30:00,2069.89,2069.89,2069.89,2069.89,0
4/9/1990 17:30:00,2083.9,2083.9,2083.9,2083.9,0
4/10/1990 17:30:00,2075.38,2075.38,2075.38,2075.38,0
4/11/1990 17:30:00,2103.1,2103.1,2103.1,2103.1,0
4/12/1990 17:30:00,2116.66,2116.66,2116.66,2116.66,0
4/17/1990 17:30:00,2126.34,2126.34,2126.34,2126.34,0
4/18/1990 17:30:00,2098.68,2098.68,2098.68,2098.68,0
4/19/1990 17:30:00,2097.12,2097.12,2097.12,2097.12,0
4/20/1990 17:30:00,2129.32,2129.32,2129.32,2129.32,0
4/23/1990 17:30:00,2089.77,2089.77,2089.77,2089.77,0
4/24/1990 17:30:00,2101.4,2101.4,2101.4,2101.4,0
4/25/1990 17:30:00,2091.57,2091.57,2091.57,2091.57,0
4/26/1990 17:30:00,2072.16,2072.16,2072.16,2072.16,0
4/27/1990 17:30:00,2066.27,2066.27,2066.27,2066.27,0
4/30/1990 17:30:00,2046.46,2046.46,2046.46,2046.46,0
5/2/1990 17:30:00,2066.03,2066.03,2066.03,2066.03,0
5/3/1990 17:30:00,2098.95,2098.95,2098.95,2098.95,0
5/4/1990 17:30:00,2102.64,2102.64,2102.64,2102.64,0
5/7/1990 17:30:00,2119.83,2119.83,2119.83,2119.83,0
5/9/1990 17:30:00,2103.69,2103.69,2103.69,2103.69,0
5/10/1990 17:30:00,2104.56,2104.56,2104.56,2104.56,0
5/11/1990 17:30:00,2091.85,2091.85,2091.85,2091.85,0
5/14/1990 17:30:00,2090.14,2090.14,2090.14,2090.14,0
5/15/1990 17:30:00,2070.67,2070.67,2070.67,2070.67,0
5/16/1990 17:30:00,2070.7,2070.7,2070.7,2070.7,0
5/17/1990 17:30:00,2103.94,2103.94,2103.94,2103.94,0
5/18/1990 17:30:00,2100.17,2100.17,2100.17,2100.17,0
5/21/1990 17:30:00,2092.21,2092.21,2092.21,2092.21,0
5/22/1990 17:30:00,2115,2115,2115,2115,0
5/23/1990 17:30:00,2123.34,2123.34,2123.34,2123.34,0
5/25/1990 17:30:00,2111.9,2111.9,2111.9,2111.9,0
5/28/1990 17:30:00,2114.39,2114.39,2114.39,2114.39,0
5/29/1990 17:30:00,2123.09,2123.09,2123.09,2123.09,0
5/30/1990 17:30:00,2120.8,2120.8,2120.8,2120.8,0
5/31/1990 17:30:00,2107.51,2107.51,2107.51,2107.51,0
6/1/1990 17:30:00,2087.6,2087.6,2087.6,2087.6,0
6/5/1990 17:30:00,2069.43,2069.43,2069.43,2069.43,0
6/6/1990 17:30:00,2045.43,2045.43,2045.43,2045.43,0
6/7/1990 17:30:00,2050.45,2050.45,2050.45,2050.45,0
6/8/1990 17:30:00,2021.41,2021.41,2021.41,2021.41,0
6/11/1990 17:30:00,2002.38,2002.38,2002.38,2002.38,0
6/12/1990 17:30:00,2005.82,2005.82,2005.82,2005.82,0
6/13/1990 17:30:00,2025.59,2025.59,2025.59,2025.59,0
6/14/1990 17:30:00,2028.08,2028.08,2028.08,2028.08,0
6/15/1990 17:30:00,2011.87,2011.87,2011.87,2011.87,0
6/18/1990 17:30:00,1988.33,1988.33,1988.33,1988.33,0
6/19/1990 17:30:00,2000.14,2000.14,2000.14,2000.14,0
6/20/1990 17:30:00,2003.66,2003.66,2003.66,2003.66,0
6/21/1990 17:30:00,2007.98,2007.98,2007.98,2007.98,0
6/22/1990 17:30:00,2031.73,2031.73,2031.73,2031.73,0
6/25/1990 17:30:00,2040.08,2040.08,2040.08,2040.08,0
6/26/1990 17:30:00,2053.4,2053.4,2053.4,2053.4,0
6/27/1990 17:30:00,2036.96,2036.96,2036.96,2036.96,0
6/28/1990 17:30:00,2038.41,2038.41,2038.41,2038.41,0
6/29/1990 17:30:00,2035.03,2035.03,2035.03,2035.03,0
7/2/1990 17:30:00,2029.54,2029.54,2029.54,2029.54,0
7/3/1990 17:30:00,2031.98,2031.98,2031.98,2031.98,0
7/4/1990 17:30:00,2015.93,2015.93,2015.93,2015.93,0
7/5/1990 17:30:00,1999.98,1999.98,1999.98,1999.98,0
7/6/1990 17:30:00,2001.9,2001.9,2001.9,2001.9,0
7/9/1990 17:30:00,1990.17,1990.17,1990.17,1990.17,0
7/10/1990 17:30:00,1963.02,1963.02,1963.02,1963.02,0
7/11/1990 17:30:00,1970.58,1970.58,1970.58,1970.58,0
7/12/1990 17:30:00,1975.18,1975.18,1975.18,1975.18,0
7/13/1990 17:30:00,1998.34,1998.34,1998.34,1998.34,0
7/16/1990 17:30:00,2015.59,2015.59,2015.59,2015.59,0
7/17/1990 17:30:00,2019.5,2019.5,2019.5,2019.5,0
7/18/1990 17:30:00,2029.6,2029.6,2029.6,2029.6,0
7/19/1990 17:30:00,2023.31,2023.31,2023.31,2023.31,0
7/20/1990 17:30:00,2030.6,2030.6,2030.6,2030.6,0
7/23/1990 17:30:00,1990.04,1990.04,1990.04,1990.04,0
7/24/1990 17:30:00,1995.61,1995.61,1995.61,1995.61,0
